distancia_km,trafico,clima,hora_pico,tiempo_entrega
83.44398668760715,39.68449344050462,0,0,91.59743607033803
20.173281105720832,37.16033433721908,1,1,44.718792053186206
42.294663891841765,46.80146932051385,0,0,62.236465773730345
18.45323601458414,78.68014582766179,1,1,64.10266172549821
50.36984473339856,51.2666615386109,1,0,60.92920655602431
80.23686744341411,20.61462906019485,0,0,79.49680848482872
44.128812733048925,29.319390658324885,1,1,59.96274551560158
23.06771970913344,39.53254119977504,1,0,33.22044636719427
20.5694739914382,46.136259496131615,1,0,34.52370894121637
2.8478903903623287,58.83677844441348,0,0,36.6967015344966
47.71449617417116,57.49969717001072,1,1,76.92144552434229
25.2848161926202,55.2557582623832,1,0,42.85573208528776
23.302988423849424,80.49320627395868,1,1,68.88899387605888
88.67055150417893,70.19791037469133,0,1,126.03539639068882
65.14860151027277,21.769849834235387,0,0,68.00380612533591
24.84267120185132,67.77368944292486,0,0,58.76098168294349
19.226018225941043,95.9206597631898,1,0,58.34114446234773
9.074558364053145,19.651125417790617,1,1,27.085209400137824
61.86604649468386,24.090943401880622,0,1,81.5383088966874
85.56618769551228,60.42274083518575,1,0,93.6643205740027
98.52376880814232,70.64125262845128,1,1,124.13964136073947
1.950130339740641,14.633386232725687,0,1,28.876797388155357
54.98798459145281,39.4259558626053,1,1,73.70336560446489
31.791206149941097,90.82877251364566,0,0,75.8473511767757
43.04221067048688,83.1815011578105,0,1,96.02451911529477
23.006952595274587,17.461253243199526,1,1,37.13618869781944
53.92583082218092,81.41493078757718,1,0,78.84813005153333
74.78674967351316,74.70523837183532,0,1,117.1820189247282
97.18053452324888,62.49682498617355,0,1,128.9928401116859
9.619903638506331,91.82562148434558,1,0,48.608733652977854
12.351410107150064,53.25845935134783,1,1,46.51035776139396
49.39085039227869,63.63756259295743,1,0,66.33146161030167
31.53539496439972,66.73277617575259,0,0,63.59470405939607
79.06000936568985,74.9115102322508,1,1,110.7037626086773
69.29348026168526,50.69907800459739,1,0,75.7843232116469
33.70586687948931,89.81810275622894,0,0,76.87374488170592
9.279496739327042,64.75254213605727,1,1,49.79986845949027
88.92520380298025,83.66253592778146,0,0,117.97143100627494
14.809180307110717,86.50646471748405,0,0,60.1005766044306
23.671319934955054,18.33780481231586,1,1,38.10595835412198
30.066248843223065,70.19540233957304,0,1,79.15070024436497
79.82848651113537,28.00842282965509,0,1,97.86700062373583
25.416182459653047,55.36712770041119,0,1,68.01650981792804
98.35076760998054,39.24176033074779,1,0,93.30149425335831
84.97963242893822,18.863511019005795,1,0,72.41546145265347
74.76438178739043,94.79244616724382,0,1,127.20772851353426
73.08649458115735,50.24660291852984,1,1,93.5924971241908
38.574885091349664,18.053855931706806,1,0,34.88683603893314
36.54005844565816,60.92189339715719,1,1,69.69299345510512
78.15022013233259,60.58702778823528,0,1,112.81368999998372
80.98018699774514,84.66052277120698,1,1,117.1144109837996
66.23312353795455,11.969956998408538,1,1,68.9714773295679
23.93617516708655,15.346527602724958,1,1,36.82220393503172
24.20392065587409,19.398371065681097,0,0,34.06232205753982
41.78035276608046,76.6134529155891,0,1,91.73100867065892
88.974183968519,15.856075470462738,0,0,84.10738491004658
20.392053666580438,6.10389582942672,1,1,29.365590847977707
18.696276902056784,89.30386199318082,0,1,79.60895251823584
41.99126567287772,74.31069024651661,1,1,80.74835766156048
86.34381777279802,45.59307068553713,0,1,111.871589561007
77.9989620767636,82.7522168659901,0,0,108.77527809440592
5.081077481045327,57.436914127926144,0,0,37.783319048799335
66.24702248720108,56.42488901099835,0,0,86.21006249526005
91.90735885747031,3.2183610023421627,0,0,80.13506758714735
81.5773477402616,46.63027493975412,0,1,108.57701566208634
75.97304431309168,33.048410762757705,0,0,82.3026408318522
27.79264181151493,49.45004864074084,1,0,41.95913776958237
12.11682849871023,61.28409317105693,0,0,45.335509384496646
72.25406054772395,40.066958761340544,1,0,72.83672781884944
84.85279653245335,76.34302488381154,1,0,101.05374966786846
25.080316570015505,96.68030746164588,1,0,63.40440698683535
29.52940299055803,28.978370394686948,0,1,58.1127075897899
31.96536242675065,10.226209167958578,1,0,25.685394525379817
97.67089986828368,72.60291631896634,1,0,109.43817805411013
94.52364442152728,43.65749447297149,1,1,107.44766277370756
61.51754585993301,65.70726466658454,0,0,87.06766902123869
13.525460457809611,75.71897970704458,0,1,68.67985821976998
15.496618196770328,22.72531135511603,0,1,43.75995023497428
47.81435096472125,23.60950240301275,1,0,45.05623197328338
69.05658102294285,24.10084741187557,1,1,77.29568852429207
78.84928396364992,52.42678227843223,1,1,99.29281831013606
26.301818854944138,97.991677685463,1,0,65.03729392668681
75.03416261857953,86.68024220545745,1,1,113.36745119759236
48.40156804060817,94.28802891309095,1,0,80.86526888903202
68.57915013374675,31.696447087706847,1,0,65.71154365085083
99.80276267413566,55.39971848562202,0,1,127.54206938211954
37.84951400900037,45.438306221548174,1,1,62.99876431797439
72.40416927463713,57.60179967029663,1,0,81.72423525485802
6.366082504700454,80.58290697198068,1,1,55.3843194897507
19.88812089594959,74.34778943194542,0,1,73.08439143273239
98.54811937094276,98.79786821388122,1,1,138.2374296036948
57.30989997974248,41.06403149377118,1,0,61.37993573067958
14.20978242115517,70.99196896612307,1,0,41.86381041998567
67.95815552036551,28.88957181911107,0,0,73.81131032584794
86.73514861491991,20.87607061193541,0,0,84.82615419790363
9.032356937402298,53.35196800915863,0,1,53.901869554501154
76.871506525815,57.87258104865869,0,0,95.43349574498134
19.556395193464983,41.5011518039944,0,0,41.39569205676919
43.33387175594211,41.5798725073758,0,0,60.45703365844159
98.708852154139,69.64499115797409,1,1,123.78957730229826
59.29527358749824,67.74248379283877,0,0,86.30746076641799
69.55485843074423,5.400527053681403,0,1,78.34415027143609
18.31308096306611,8.20774332252907,0,1,38.75433643171742
13.161682598986324,42.57480757710322,0,1,51.81674986774068
60.92987869421484,82.61932437011411,0,0,95.05356514042892
96.537467441582,69.42539731207759,0,1,131.9426726093044
57.060489742306586,26.593782198161232,1,0,53.94528289292589
78.3312203369787,73.97483686499305,1,0,94.65239470207948
15.31011614906268,12.951934123023268,1,0,13.724059980761778
1.7439788874133777,1.43566636377771,0,0,10.0
51.48267328297336,41.37517732974108,0,0,66.87372729124922
95.6472417829154,25.278798222294476,0,0,94.15719253747956
83.16649900668874,83.37893265870373,1,1,118.22266553470286
9.32849560755833,0.5781627226288277,0,0,12.751877847361078
76.12457101290035,84.73976454562606,0,0,108.26953908313332
97.10256835010624,46.074132889897655,0,1,120.71912112503384
87.33424731381805,32.497487479886665,0,1,106.11614159099778
96.68618909571764,63.74131421025304,1,0,104.21960838170064
98.97734438653642,57.33250116622575,1,1,117.848126092342
84.34406908312808,5.049982118305652,0,0,75.00024632565528
77.81549735878367,63.19712256992916,0,1,113.85095917199152
55.30957444496792,14.429781717491942,0,0,56.46255041472031
63.7291655263332,48.14404289907889,0,0,80.05535387060601
82.02245711065508,86.9031713841573,0,1,129.06955138060272
33.25433706309177,23.89516011399032,0,0,43.55104970746858
89.52683233151375,61.11246778778218,1,0,97.17769975910208
90.37486244577566,28.2727339073084,0,1,106.43625691027474
75.62523300764109,30.992373066606493,0,1,95.99637293941612
30.94154291221756,88.50640675109769,1,0,64.0064377053229
25.82127602218831,32.794039416571366,1,1,47.05404052603633
12.846421192984824,16.722644304015432,1,0,13.638459106395576
52.65779340676092,87.21085035711195,1,0,80.73165990396473
85.07735615720615,85.20280383988768,0,0,115.66328684570875
13.639464161484671,99.71863941871936,1,0,55.77089103854742
42.33223824252804,15.817812899829653,0,0,46.77469704393726
5.531438805969302,41.91826301823544,1,1,35.38428255389316
79.77808315976195,42.24855942079164,1,0,79.94674623820538
85.66717100127542,86.2339322277905,1,1,121.6507029149156
66.55008999868056,88.18561276350762,0,1,117.33287838069826
46.93181145998208,6.721827375003597,1,1,50.906362855487465
33.97327630888076,79.67718194084397,1,0,62.0172120175266
60.84232399539069,11.829248866487465,1,1,64.5884836295563
6.489974164462553,64.80527622980411,0,0,42.5946174464721
85.39113365436451,35.011526303377124,1,0,80.81867007518017
68.57447366380185,7.652280901216857,1,0,53.68571938164991
39.23905480255352,73.28725278376885,1,1,78.03487023392724
52.93049542995851,56.177156080221394,1,0,65.43297438407751
27.567333796463977,74.72523435132878,0,0,64.41648421283557
98.91367223880346,78.4926771976764,0,0,123.37727638988096
16.371254830186476,28.522029798864175,0,0,32.35801876358127
16.354259243039028,77.31900860206053,0,0,56.74291169546149
22.266342253590043,0.0654957019413204,1,0,12.845821653842696
46.93952783854167,1.497018901523739,1,0,33.30013172159521
75.59104305754578,12.275070819526668,1,0,61.61036985579996
56.34012210664109,9.652720966845308,0,1,69.89845816873553
35.428214551043254,73.57747920551866,0,0,70.13131124359393
91.05994400800064,19.20640654773591,0,0,87.45115848026845
27.94914343205549,86.50739067724153,0,0,70.61301008426516
77.88192873951438,58.96558501465472,1,0,86.78833549893886
34.86399213142066,70.71030225403251,1,1,73.24634483215279
72.25583392125826,39.20261964586288,1,1,87.40597695993804
8.332472799361334,28.013662837093488,1,0,15.672809658035812
29.51100869670544,72.99096367545893,1,0,55.10428879509382
26.90448502128604,63.70522891512148,0,0,58.376202474589576
64.30537846587595,13.710945750416792,0,0,63.29977564790916
66.36898598401054,18.975553480864328,0,0,67.5829655276406
37.74516670747633,65.40584119095418,0,1,82.89905396145815
47.98724642255022,60.75071507786824,0,1,88.7651546769743
99.48540109161134,72.73498687691814,1,1,125.95581431174816
0.6377824981873781,97.11534719080088,0,0,54.06789959395034
62.17256397946064,61.54753321624308,1,0,75.51181779169005
72.12887954727918,33.9826929183169,1,0,69.6944500969818
74.95206378088476,84.4197787848864,0,0,107.171540417151
14.652148517668008,87.11078546785102,1,1,65.2771115480599
26.66048315999211,57.51035903053378,0,1,70.08356604326057
59.67188716479662,65.41797282616595,0,0,85.44649614492027
81.87610923404372,66.07337237963064,0,1,118.5375735770503
45.50212822942951,78.96275246954637,0,1,95.8830788183168
63.43591614020836,98.0814528898756,1,1,109.7894593571045
86.07916207506872,3.314564953022703,0,0,75.52061213656634
5.228182774153034,43.80660418377278,0,0,31.085848311208814
59.50958171766969,44.06402557755984,0,1,89.63967816291569
38.88928183373943,40.81596608717366,0,1,71.51940851057839
93.55047048597392,82.19451058562849,1,1,125.9376316815934
11.306065625327845,28.33887538612824,1,1,33.21429019332639
43.26032925214898,30.77334508568923,1,1,59.9949359445638
2.51333280700633,17.01181192951803,0,0,15.516572210364078
95.53777263032298,99.0158587063614,0,0,130.9381474574391
79.37239535555534,95.78258200553664,1,1,121.3892072872126
99.64724117759565,66.24502596660098,0,1,132.840305925377
43.2595050920315,11.3693969851262,1,1,50.29230256618831
49.24779487239005,6.123098423461704,0,1,62.459785109642894
78.73160120086177,80.68668864887955,1,0,98.3286252851292
69.55057551699633,59.57513986837553,0,1,105.42803034778484
40.18636383064759,52.94118123105911,1,1,68.61968168004762
25.59462018478357,80.59708591524719,0,1,80.77423910545045
13.65187854640465,71.66357475385892,1,1,56.75329021405318
37.9917419411244,51.913626366692135,0,0,61.3502067362456
61.979671599058406,31.50772820933864,0,0,70.33760138391605
27.526133245102,8.456805902437326,0,0,31.249309547300264
9.020123461581386,21.1174310059993,1,0,12.77481427226476
12.064335773988676,56.36450742210464,1,1,47.83372233024326
39.102579902584864,73.12101665435226,1,0,62.84257224924402
26.74880888825789,79.13004194673306,0,1,80.96406808397285
94.4144960010008,95.03963555643476,1,0,118.05141457901804
14.70040689314548,92.28587502757348,0,1,77.90326302830312
34.96299811688336,68.4772825802171,1,1,72.20903978361525
30.328565615576697,24.206027647672524,0,1,56.36586631629763
29.3284803207831,46.136513596222805,1,0,41.53104105473789
1.885583865698448,81.01530421811376,1,0,37.01611920161564
14.459597097669963,41.5330223896635,0,0,37.33418887296772
13.845083526038426,98.764470614094,0,1,80.45830212787776
3.470801399776524,1.186196205766532,1,1,13.369739222704483
67.12035113722992,3.111571235871813,0,1,75.25206652771985
76.78342203828286,17.730790887678616,1,1,80.2921330744656
83.98072400026291,23.92470117413933,0,1,99.14692978728
10.1128041267328,38.56065472534304,1,1,37.37057066405776
24.15178472936556,86.98454137123377,1,0,57.81369846910933
42.43678742095977,35.04865601979327,0,1,71.47375794666445
9.484964247280548,61.77579523922846,0,0,43.47586901743867
59.50251092907667,0.2539715003901155,0,1,67.7289944934564
94.62364273614068,20.674897276683414,0,0,91.03636282725424
89.85981456445002,11.512450205590277,1,0,72.64407675435515
95.35878194562966,90.07710038448884,1,1,131.32557574874815
71.780903968398,79.45402834205959,1,0,92.1517373457482
74.17974219645028,76.01664080214731,0,1,117.35211415823387
6.627813594637633,36.73556232864268,1,0,18.670032040031447
28.46306286887651,53.97466998230163,0,0,54.75778528625202
28.845046927858988,50.736827617639456,1,0,43.44445135110692
12.912319599417089,55.15872481763385,0,1,57.9092180883506
42.536391222531314,74.71009012008213,1,0,66.38415803806612
67.1851687053825,44.857540390812126,1,0,71.17690515971206
95.73683970129429,30.11255382583099,1,0,86.64574867395092
71.22923844560583,84.85278388790388,1,0,94.4097827004366
95.9916370361682,24.98499304462527,1,1,99.2858061512472
91.86658343394544,53.82708821693708,0,1,120.40681085562493
33.09462071768462,95.60398097010562,1,1,84.2776870592005
64.8937345494658,70.27859181267381,1,1,97.05428354590956
21.85221623719449,71.46798988411338,0,0,58.21576793181228
24.29573325596929,11.99732253708624,1,1,35.43524787331855
10.330155464622248,90.11184483637643,0,1,73.32004678988602
68.98910300172606,86.05984220306901,1,1,108.22120350291536
86.89873269365005,92.15831169361992,1,1,125.59814200173
31.38725673185878,88.09919678889098,0,0,74.15940377993252
12.998608645004008,89.14161323531312,0,1,74.96969353365976
10.435622829985723,60.61942449150685,1,0,33.658210509742005
50.127461801062566,66.54911882275537,1,0,68.37652885222775
9.48435222330427,65.32759727473575,1,1,50.25128041601129
57.23676855297423,78.98784870200195,0,0,90.28333919338036
98.60007912692126,45.53124826304293,1,0,96.64568743305848
1.1648772575454935,21.218054043594726,1,0,10.0
40.61862292738646,47.3550483979346,0,0,61.17242254087647
90.13903082294604,1.358979268188365,1,0,67.79071429245103
77.55576574883356,52.38724432839471,1,0,83.2382347632642
66.1802962441859,29.13812974811988,0,0,72.51330186940865
68.55603677253771,47.54197148481085,1,0,73.6158151604356
53.31611339140703,51.16969083001125,1,1,78.23773612813125
1.2751424166745462,17.51597167869846,1,1,19.77809977268887
59.89956932306372,67.92547231381093,0,1,101.88239161535644
90.94163015206684,35.59661575125733,1,1,100.55161199728217
97.46509510229592,36.69913004754651,0,0,101.32164110561
1.0285275541593308,0.7990265059399815,0,0,10.0
43.76863833163404,1.5944310937301087,1,0,30.812126212172288
66.05894259385705,62.71748284365145,0,0,89.20589549691138
85.2566495525278,5.2518362522995465,0,0,75.83123776817202
26.32345400480637,71.2905399482255,1,1,66.70403317795785
92.20718923227706,24.08300254314574,0,1,105.80725265739451
37.265838861721015,19.596856297906484,0,0,44.611099238330056
63.909891323534765,94.89137058743636,0,0,103.573598352546
27.555510874115885,44.73003534146704,1,0,39.40942637002623
90.0422864466163,51.16770176820774,1,0,92.61768004139692
20.171732277532183,86.7906448295049,0,0,64.53270823677819
18.1560369862776,67.02735481646774,0,1,68.03850699725595
32.49845845739679,83.37051518130136,0,0,72.6840243565681
60.542630751340944,2.4977519253315594,1,0,44.68298056373854
29.16509424356335,44.786116602523606,1,0,40.72513369611248
59.26818954270332,38.02517069603921,0,1,86.42713698218226
75.96206481371516,38.98559526001021,0,1,100.26244948097724
63.93198717824312,33.84365884128949,1,0,63.06741916323924
53.42926086260692,54.08433000141494,1,1,79.785573690793
0.4849001542730713,53.76623085805291,0,0,32.271035552444914
54.4716132351254,10.838113878123268,0,0,53.99634752716195
10.48513238723122,47.81037102730403,0,0,37.29329142343699
95.37522074547836,73.36562369547568,0,0,117.98298844412052
75.49510877672807,19.269355350932504,0,1,90.0307646968487
45.92884150223557,74.94550403805844,0,0,79.21582522081768
14.688059868223046,24.28439072690931,1,0,18.892643258033093
1.3214605883543062,25.264715829799155,1,0,10.0
87.93490321971625,68.56565844016559,1,1,114.6307517958558
95.83459764786876,89.36697864728892,1,0,116.35116744193948
35.228599751244616,15.293967579122924,1,0,30.829863590557157
92.12234031168028,21.49886424729467,1,0,79.44730437299157
85.75855817174043,34.73171508217205,1,0,80.97270407847837
84.26054104425756,33.77184271292267,0,1,104.2943541918674
93.17993861354633,60.807310549087234,1,1,114.94760616538068
3.559277056522059,94.01466122516533,0,0,54.85475225780032
85.82100956417348,7.914232693335399,1,1,82.61392399800648
92.1047495983828,91.77311721432731,1,1,129.5703582858699
43.40723001762781,91.84001656925804,0,1,100.64579229873128
19.400261711075075,30.9573605268656,0,1,50.99888963229286
70.16142266267128,97.49954311597496,1,0,99.87890968812452
52.11834044598383,84.47891775115835,0,1,103.93413123236624
76.47995291069192,5.7021973543398,1,1,74.03506100572343
32.46984512739075,95.00338948044713,0,0,78.47757084213616
36.64988729299807,25.29050552869173,1,0,36.96516259874433
49.16710313067922,96.00145803190252,1,1,97.33441152049464
46.71979168169664,87.28356762410534,1,0,76.01761715740999
70.74120040293151,5.9227027434173625,1,0,54.55431169405389
3.444383156567188,78.71544941445755,0,0,47.113231232482526
72.09273234793199,91.61582394913044,1,0,98.4820978529108
73.18144751378735,12.852420799910425,1,0,59.97136841098509
60.99075022918902,34.63242938988918,1,0,61.10881487829581
13.265351978905493,95.00347722840588,1,0,53.114020197327335
3.6700878223800193,86.68192325425922,1,1,56.27703188503362
99.96468063888388,3.0874052641466587,0,0,86.51544714318045
42.49552363414804,29.667147269258287,1,0,43.829992541947576
89.96492305427205,19.815831459311678,0,1,101.87985417307348
82.6458409708427,2.346848272227376,1,1,77.29009691278785
49.606829287705054,72.35635373721472,0,0,80.8636402987714
87.1273505625436,29.66758064134504,1,1,94.5356707707074
9.710499321314048,44.19983492484858,1,1,39.86831691947553
32.174644111152574,90.87090500291252,1,1,81.17516779037832
68.25154317991834,35.99009560831456,0,1,92.59628234809196
53.83211627025533,91.80701964852317,0,0,93.96920284046584
33.04883340104768,41.79099484553432,0,0,52.334564143605306
34.230357175404244,67.45284866864993,0,0,66.11071007464837
19.893451031226476,77.38396378901538,0,0,59.60674271948887
28.64838343172265,32.18531870987732,1,0,34.01136610031678
29.31065881958421,51.64458909107984,1,1,59.27082160120729
92.80034287978953,46.92188973872222,1,0,92.70121917319274
58.89388245359074,81.36896364993478,1,1,97.79958778783998
52.25464027955509,99.21348759638732,1,1,101.41045602183772
69.65677540456497,25.936374916547177,1,1,78.69360778192556
2.883452652652707,71.85874166960268,1,0,33.236132956923505
22.93405151329557,98.1679058518784,1,1,77.43119413657566
55.3315715638948,21.25953260305713,0,0,59.8950235526444
56.01678473164231,57.24082361801859,0,0,78.43383959432315
72.88288947267249,69.71737917818986,0,0,98.16500116723292
89.16261058705882,24.736388877611397,1,0,78.69828290845277
61.29790675263935,82.68600107089668,0,0,95.38132593755982
60.27420254288457,69.72657936942774,0,1,103.08265171902153
28.33267885836305,74.8140864805959,1,0,55.07318632698839
64.57528441991796,57.312493965634914,0,1,100.31647451875185
95.23113849321943,73.3137652297853,0,1,132.8417934094682
94.31830531216164,22.56577067220129,0,1,106.73752958582996
97.53672530596496,89.6041238018812,1,1,132.83144214571257
10.387400993303796,54.17500886412967,0,0,40.397425226707874
55.26628917181856,21.169726123981917,1,0,49.79789439944581
23.73847777106604,41.67933526841578,1,1,49.83044985106072
63.06745546044026,53.06640749378329,1,0,71.98716811524386
41.86651381800167,88.08228899241463,0,0,82.53435555060865
57.951528292926525,36.34525564057272,1,1,74.53385045462758
95.4254450516304,88.63160391155812,1,1,130.6561579970834
84.88390462707926,24.83254376072029,1,0,75.32339558202355
57.34589366154523,70.65767377941081,1,0,76.20555181894159
64.79917609443375,29.64644653535801,1,1,76.662564143226
95.87834836139628,48.49553156947752,0,0,105.95044447385578
0.2660195643301,64.42218158508408,0,1,52.42390644400612
68.73731244076359,69.48470168207498,0,0,94.73220079364836
17.125067072689337,48.594578347555775,0,1,57.99734283192935
16.569642773251104,21.67458368330548,0,1,44.09300606025363
13.43031471459739,93.25006159520022,0,0,62.36928256927803
90.0620667955788,28.80727234584136,1,1,96.45328960938372
22.281427168823587,25.57526160293162,1,1,40.61277253652468
32.276518140958146,75.69201617079628,0,1,83.66722259816466
2.566012070179136,54.0544363472177,1,1,39.08002782975216
37.73819381264867,90.66040239873875,1,0,70.52075624948831
2.466228244276836,67.39986258798102,0,1,55.67291388941198
83.0073333571028,88.92464835910002,0,1,130.86819086523224
1.2811901229379696,27.630601020114376,1,0,10.0
73.05181883682307,37.51771923955033,1,0,72.20031468923364
54.61546898219677,34.10850791764592,1,0,55.746629144580375
69.53717113471357,97.63386848040884,0,1,124.44667114797528
2.851705530254367,3.0623961066474914,0,0,10.0
27.71594642814261,85.6328676521834,0,0,69.9891909686058
25.488181604952494,29.328044081957195,0,1,55.05456732494059
29.113518810697705,82.36512353458049,1,0,59.47337681584841
57.62241518828893,60.894346004000056,0,1,96.54510515263118
41.50634135721271,84.97073492265994,0,0,80.69044054710014
41.08885920532636,56.39148181470851,0,0,66.06682827161535
64.37387794393325,79.42776298060397,0,1,111.2129838454486
71.62421283226668,25.309202541625297,1,1,79.953971536626
50.22393721043649,20.00276898183213,1,0,45.18053425926526
53.6016594389848,4.56564525127331,1,1,55.1641501768245
0.7806232723958639,77.57512212950142,1,0,34.412059682667405
4.304736307353196,81.84329687581021,1,0,39.36543748378766
2.590706263357434,63.92058850813067,1,1,44.03285926475128
96.54096806444194,86.16814771008532,0,0,125.3168483065962
89.29981854926594,93.77764089729963,1,0,113.32867528806256
4.133745429008195,84.32826258890252,0,1,65.47112763765782
24.1095104192556,79.69756962539527,0,1,79.13639314810212
84.36951436016308,7.951851075555549,0,1,91.47153702590823
26.397865869968072,83.87498910316177,1,1,73.05578724755534
60.74595993722702,81.53320947954654,1,1,99.3633726895549
9.877291574478708,23.489783128657734,1,1,29.646724823911832
54.41264194579436,45.30230986517716,0,0,71.18126848922407
27.542084277983847,43.11914394076899,0,0,48.59323939277158
91.33160967697886,78.29086555436831,1,1,122.21072051876725
18.616631378213462,65.18482592941143,1,1,57.48571806727649
53.73978714017784,20.28175672472789,1,0,48.13270807450623
44.36799220432324,37.45582667625189,1,1,64.22230710158453
67.77301926373703,99.57834286987884,1,1,114.00758684592904
11.316032771562234,0.1031110068513196,0,1,29.10438172067545
76.43302417658084,36.78665443157393,1,1,89.53974655705164
32.421990968831004,13.757124311936376,0,1,52.81615493103299
87.47609937229379,38.291916816641184,1,1,99.12683790615564
74.76724197780682,17.155258018203558,0,1,88.39142259134724
16.332221670571133,2.779310634175325,1,1,24.45543265354457
32.414023991549904,12.687765151893204,0,0,37.27510176918653
64.05648418049337,7.322575592684311,1,1,64.90647514073686
2.1929308858738783,61.06330113294957,1,1,42.28599527517388
72.78617067848803,83.79017364981,1,1,110.12402336769544
36.5253163042978,9.083405962794425,1,1,43.761956024835456
51.16960829674392,7.358061698304064,1,1,54.61471748654717
28.775829310111646,64.54205112896646,1,0,50.29168901257255
34.80258200734072,40.26556127503934,1,1,57.97484624339225
75.79979495163515,92.64911300632706,0,1,126.96439246447164
65.57990129954291,26.8079081857705,0,1,85.86787513251957
51.186467438246886,19.56007672485792,1,1,60.72921231302647
76.52789950620124,65.88215905950047,0,1,114.16339913471124
17.864287276091652,37.38449408719894,1,0,27.98367686447279
64.75736865244227,17.92981292886413,1,1,70.77080138638588
39.34807193355008,26.601029251824254,0,0,49.77897217275219
73.84686556860079,48.239557623000174,0,1,103.19727126638072
7.635051176212415,51.39189424547087,0,1,51.80398806370536
6.756054308021042,10.7179555540439,0,0,15.763821223438784
27.93742062524617,93.34478531082166,0,0,74.02232915560776
81.01664380173307,79.78229632574322,0,1,124.70446320425808
64.00910118695106,81.23375534151766,0,0,96.82415862031968
64.64951776432541,29.474770193481547,1,0,61.45699930820111
96.22347337872628,5.432490264063228,0,0,84.69502383501265
26.40203469665342,88.83942322601855,1,0,60.54133937033201
35.346273399337235,38.51980909104893,1,0,42.53692326499426
45.45262501250822,29.433636821889287,0,1,71.07891842095123
57.06657973510279,18.81470729024507,1,1,65.06061743320475
8.250099657681876,38.8321586678126,1,0,21.0161590600518
61.245805068792194,30.06856536654261,0,0,69.03092673830506
69.56867130644588,91.02034456086768,0,0,106.16510932559056
13.005113384689135,90.0950726343633,1,0,50.45162702493296
98.14214495343546,26.166664222103243,1,0,86.5970480738
50.23668453688196,2.025400077263917,1,0,36.20204766813752
82.50708005612225,76.07084045663154,0,1,124.04108427321356
13.043398517179371,51.67841564917119,0,0,41.27392663832909
0.9991043970570712,16.502763939266217,1,0,10.0
51.92040041782714,6.340248390725622,0,1,64.70644452962452
66.0420689502163,30.53751009124712,1,0,63.1024102057966
41.9038797833285,23.159539901509653,1,0,40.10287377741763
77.65790842860932,97.46631935705751,1,0,105.85948642141622
48.95706789553036,92.61531450401267,1,0,80.47331156843063
3.5667519731392705,90.613014465228,1,0,43.15990881112541
18.22341650842746,71.51492952160827,1,0,45.3361979675461
7.1662272547659,16.748671574707107,0,0,19.10731759116627
83.20660657079942,60.897901796333485,0,1,117.01423615480628
86.41018782941413,46.970940265790205,0,0,97.6136203964264
17.654176068539773,93.6629164980793,1,1,70.95479910387147
34.18165681065916,8.931821155606334,0,0,36.811236026330505
72.03822035004573,24.247990818592903,1,0,64.75457168933305
96.66648467420052,94.6517511581325,0,1,144.65906331842666
26.78769848567736,74.93173590171529,0,0,63.89602673939953
76.03409472757136,72.65899894270204,0,1,117.15677525340811
59.59225881635765,32.28466380860283,0,1,83.81613895738754
86.79482229062533,17.434715328172434,0,1,98.15321549658648
25.707173277382743,78.54611731349897,1,1,69.83879727865568
74.89299996961965,3.641715214803986,1,1,71.73525758309772
26.92534044977877,17.71690649234522,0,1,50.39872560599562
92.30309218527462,23.66628279087295,1,1,95.67561514365616
19.064666209809378,14.281317045685736,0,0,27.39239149069037
46.35651611254291,50.97141365833348,1,1,72.57091971920107
65.55193748855388,60.16774398569377,1,0,77.52542198368998
3.327288616361479,67.67428715157806,0,1,56.49897446887821
61.23034024284551,21.969283253060468,0,0,64.96891382080665
18.312111318450764,52.379491105952745,1,0,35.83943460773698
20.13206868423281,90.80733319036705,1,1,71.50932154256977
75.3342159390241,0.3353629373272659,1,0,55.43505421988292
43.021489298511895,74.65764544176854,1,0,66.74601415969379
77.32685574381036,82.65388712416208,1,0,98.18842815712932
49.88286664190012,51.3428166412684,0,0,70.5777016341543
44.72992164176224,98.46586589147428,0,1,105.01687025914693
11.943903279740208,74.51512588318379,1,1,56.81268556538406
35.79443851170843,35.90502806511382,0,0,51.58806484192365
65.13314035960846,44.849036391254046,1,0,69.5310304833138
93.87083509577818,32.19650466604772,0,1,111.1949204096464
23.938477181888885,44.32657776605395,0,1,61.31407062853809
95.15442900843098,9.101084057066132,0,1,100.67408523527786
94.87925601255547,94.60628404701272,0,1,143.20654683355076
10.155483363830198,72.9124310344096,0,0,49.58060220826896
30.18462582509685,32.25986085812407,1,1,50.27763108913952
33.75243752611436,5.986337294920318,1,0,24.99511866835165
74.65997437861449,15.996392650544855,0,0,72.72617582816403
88.83413237781137,43.92371656239249,0,0,98.02916418344536
52.10989895980056,60.22803433934472,1,1,81.80193633751281
41.70451130143301,12.878952584185887,0,0,44.80308533323935
41.677388234753245,42.81170944230431,0,0,59.74776530895475
61.535087944023246,86.08266543088044,1,1,102.26940307065884
22.13214395878516,24.089205943993345,1,0,24.7503181390248
75.19743677420156,16.037746081971747,1,0,63.176822460347125
90.23175002581084,64.41911952053442,0,1,124.39495978091588
29.53318134368848,24.380445226587945,1,0,30.81676768824476
62.78681632168781,75.71393151715496,1,0,83.08641881592773
